cluster_name,fuel_price,query,mutation_method,mutation_prob,selection_method,selection_prob,pop_size,penalty_factor,our_ga_best_solution,our_ga_best_value,cluster_best_value,ga_cluster_solution,iters,cluster_time,memory used (mb),profe_ga_best_value,profe_ga_best_solution,profe_qbf_best_value,profe_qbf_best_solution,profe_gc_best_value,profe_gc_best_solution,profe_gn_best_value,profe_gn_best_solution,Error_Og_ga_Vs_our_ga,Error_Absoluto_Og_ga_Vs_our_ga,Error_Og_qbf_Vs_our_ga,Error_Absoluto_Og_qbf_Vs_our_ga,Error_Og_gc_Vs_our_ga,Error_Absoluto_Og_gc_Vs_our_ga,Error_Og_gn_Vs_our_ga,Error_Absoluto_Og_gn_Vs_our_ga
small-5s-10p-f0_10-q1_10-random,3,"['Esmalte de uñas', 'Televisores', 'Ropa de hombre', 'Chicles de fresa', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Ropa de hombre'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Super Pola', 'Aftershave'], ['Jumbo', 'Jamón de pavo'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo']]",12594.93,16111.899999999998,"{'Super Pola': {'Ropa de hombre': 1943.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99}, 'Jumbo': {'Jamón de pavo': 3982.99, 'Albahaca': 572.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}}",100,0.9696893692016602,0.0,9984.93,"[array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",9933.929999999998,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)]",9948.929999999998,"[array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)]",22383.93,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Ropa de hombre'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Bravo', 'Esmalte de uñas'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",-2610.0,2610.0,-2661.000000000002,2661.000000000002,-2646.000000000002,2646.000000000002,9789.0,9789.0
small-5s-10p-f0_10-q1_10-random,3,"['Refresco de cola', 'Esmalte de uñas', 'Aftershave', 'Jamón de pavo', 'Televisores', 'Rizadores de pelo', 'Albahaca', 'Chicles de fresa', 'Ropa de hombre', 'Fósforos']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Jumbo', 'Ropa de hombre'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Refresco de cola'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Televisores'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo']]",13132.899999999998,13132.899999999998,"{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99}, 'Jumbo': {'Ropa de hombre': 2314.99, 'Albahaca': 572.99, 'Refresco de cola': 1015.99}, 'La Sirena': {'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Televisores': 728.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",100,0.9950308799743652,0.0,13783.9,"[array(['Jumbo', 'Refresco de cola'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['La Sirena', 'Jamón de pavo'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Super Pola', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)]",12103.9,"[array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['La Sirena', 'Televisores'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)]",11160.9,"[array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)]",28852.89999999999,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Albahaca'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Ropa de hombre'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Bravo', 'Esmalte de uñas'], dtype=object)
 array(['Bravo', 'Fósforos'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",651.0000000000018,651.0000000000018,-1028.9999999999982,1028.9999999999982,-1971.9999999999982,1971.9999999999982,15719.999999999993,15719.999999999993
small-5s-10p-f0_10-q1_10-random,6,['Chicles de fresa'],swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Chicles de fresa']]",2722.99,18228.9,"{'Super Pola': {'Ropa de hombre': 1943.99, 'Chicles de fresa': 2590.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99}, 'Jumbo': {'Albahaca': 572.99, 'Jamón de pavo': 3982.99}, 'La Sirena': {'Fósforos': 212.99}}",100,0.8057477474212646,0.0,641.99,"[array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)]",641.99,"[array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)]",641.99,"[array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)]",4853.99,"[array(['Bravo', 'Chicles de fresa'], dtype=object)]",-2081.0,2081.0,-2081.0,2081.0,-2081.0,2081.0,2131.0,2131.0
small-5s-10p-f0_10-q1_10-random,6,"['Albahaca', 'Esmalte de uñas', 'Ropa de hombre', 'Televisores']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Jumbo', 'Albahaca'], ['La Sirena', 'Ropa de hombre']]",4999.96,17359.899999999998,"{'Super Pola': {'Esmalte de uñas': 1108.99, 'Chicles de fresa': 2590.99, 'Televisores': 619.99, 'Aftershave': 1074.99}, 'Jumbo': {'Refresco de cola': 1015.99, 'Rizadores de pelo': 4124.99, 'Albahaca': 572.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99, 'Jamón de pavo': 3339.99}}",100,0.9847614765167236,0.0,4003.96,"[array(['Jumbo', 'Albahaca'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)]",3973.96,"[array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)]",3985.96,"[array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)]",14464.96,"[array(['Bravo', 'Albahaca'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Ropa de hombre'], dtype=object)
 array(['Bravo', 'Esmalte de uñas'], dtype=object)]",-996.0,996.0,-1026.0,1026.0,-1014.0,1014.0,9465.0,9465.0
small-5s-10p-f0_10-q1_10-random,6,"['Aftershave', 'Albahaca', 'Rizadores de pelo', 'Televisores', 'Jamón de pavo', 'Refresco de cola', 'Chicles de fresa']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Chicles de fresa'], ['Super Pola', 'Televisores'], ['Super Pola', 'Aftershave'], ['La Sirena', 'Jamón de pavo'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Refresco de cola'], ['Jumbo', 'Albahaca']]",13028.929999999998,16264.899999999998,"{'Super Pola': {'Ropa de hombre': 1943.99, 'Chicles de fresa': 2590.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99}, 'La Sirena': {'Fósforos': 212.99, 'Jamón de pavo': 3339.99}, 'Supermercado Nacional': {'Rizadores de pelo': 3197.99}, 'Bravo': {'Refresco de cola': 395.99}, 'Jumbo': {'Albahaca': 572.99}}",100,0.7379515171051025,0.0,9776.929999999998,"[array(['Super Pola', 'Aftershave'], dtype=object)
 array(['La Sirena', 'Albahaca'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)]",8244.929999999998,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)]",8274.93,"[array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)]",20056.93,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Albahaca'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",-3252.0,3252.0,-4784.0,4784.0,-4753.999999999998,4753.999999999998,7028.000000000002,7028.000000000002
small-5s-10p-f0_10-q1_10-random,6,"['Esmalte de uñas', 'Fósforos', 'Rizadores de pelo', 'Jamón de pavo', 'Refresco de cola', 'Ropa de hombre', 'Televisores', 'Chicles de fresa', 'Aftershave', 'Albahaca']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aftershave'], ['Super Pola', 'Esmalte de uñas'], ['Super Pola', 'Televisores'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Rizadores de pelo'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Bravo', 'Jamón de pavo'], ['Bravo', 'Refresco de cola']]",13245.9,13245.9,"{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99, 'Rizadores de pelo': 4124.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}}",100,0.9376263618469238,0.0,13164.9,"[array(['La Sirena', 'Esmalte de uñas'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['Supermercado Nacional', 'Televisores'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)]",12834.9,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Televisores'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Jumbo', 'Rizadores de pelo'], dtype=object)
 array(['Jumbo', 'Refresco de cola'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)]",11238.9,"[array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)]",28885.89999999999,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Albahaca'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Ropa de hombre'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Bravo', 'Esmalte de uñas'], dtype=object)
 array(['Bravo', 'Fósforos'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",-81.0,81.0,-411.0,411.0,-2007.0,2007.0,15639.99999999999,15639.99999999999
small-5s-10p-f0_10-q1_10-random,9,['Televisores'],swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Televisores']]",817.99,14272.899999999998,"{'Super Pola': {'Esmalte de uñas': 1108.99, 'Televisores': 619.99, 'Aftershave': 1074.99, 'Refresco de cola': 1776.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}, 'Jumbo': {'Albahaca': 572.99}}",100,0.944671630859375,0.0,664.99,"[array(['Super Pola', 'Televisores'], dtype=object)]",664.99,"[array(['Super Pola', 'Televisores'], dtype=object)]",664.99,"[array(['Super Pola', 'Televisores'], dtype=object)]",3683.99,"[array(['Bravo', 'Televisores'], dtype=object)]",-153.0,153.0,-153.0,153.0,-153.0,153.0,2866.0,2866.0
small-5s-10p-f0_10-q1_10-random,9,"['Jamón de pavo', 'Rizadores de pelo', 'Chicles de fresa', 'Aftershave']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aftershave'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo']]",6901.959999999999,12936.899999999998,"{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99}, 'La Sirena': {'Fósforos': 212.99, 'Ropa de hombre': 1611.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99, 'Refresco de cola': 395.99}}",100,1.0981693267822266,0.0,6685.959999999999,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)]",6658.959999999999,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)]",6703.959999999999,"[array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)]",12034.96,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",-216.0,216.0,-243.0,243.0,-198.0,198.0,5133.0,5133.0
small-5s-10p-f0_10-q1_10-random,9,"['Aftershave', 'Chicles de fresa', 'Ropa de hombre', 'Televisores', 'Refresco de cola', 'Fósforos', 'Jamón de pavo']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aftershave'], ['Super Pola', 'Televisores'], ['Jumbo', 'Refresco de cola'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Bravo', 'Jamón de pavo']]",8676.93,14483.899999999998,"{'Super Pola': {'Aftershave': 1074.99, 'Esmalte de uñas': 1108.99, 'Televisores': 619.99}, 'Jumbo': {'Albahaca': 572.99, 'Refresco de cola': 1015.99, 'Rizadores de pelo': 4124.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",100,0.9668498039245604,0.0,6418.929999999999,"[array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)]",6301.929999999999,"[array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)]",6346.929999999999,"[array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)]",18093.93,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Ropa de hombre'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Bravo', 'Fósforos'], dtype=object)]",-2258.000000000001,2258.000000000001,-2375.000000000001,2375.000000000001,-2330.000000000001,2330.000000000001,9417.0,9417.0
small-5s-10p-f0_10-q1_10-random,9,"['Fósforos', 'Esmalte de uñas', 'Ropa de hombre', 'Chicles de fresa', 'Refresco de cola', 'Televisores', 'Albahaca', 'Aftershave', 'Jamón de pavo', 'Rizadores de pelo']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Televisores'], ['Super Pola', 'Esmalte de uñas'], ['Jumbo', 'Albahaca'], ['Jumbo', 'Refresco de cola'], ['La Sirena', 'Ropa de hombre'], ['La Sirena', 'Aftershave'], ['La Sirena', 'Fósforos'], ['Supermercado Nacional', 'Chicles de fresa'], ['Supermercado Nacional', 'Rizadores de pelo'], ['Bravo', 'Jamón de pavo']]",14184.9,14184.9,"{'Super Pola': {'Televisores': 619.99, 'Esmalte de uñas': 1108.99}, 'Jumbo': {'Albahaca': 572.99, 'Refresco de cola': 1015.99}, 'La Sirena': {'Ropa de hombre': 1611.99, 'Aftershave': 1702.99, 'Fósforos': 212.99}, 'Supermercado Nacional': {'Chicles de fresa': 575.99, 'Rizadores de pelo': 3197.99}, 'Bravo': {'Jamón de pavo': 1710.99}}",100,0.9493408203125,0.0,14023.9,"[array(['La Sirena', 'Fósforos'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Ropa de hombre'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Jumbo', 'Refresco de cola'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['La Sirena', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",14043.9,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Supermercado Nacional', 'Televisores'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Albahaca'], dtype=object)
 array(['La Sirena', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Jumbo', 'Refresco de cola'], dtype=object)]",11316.9,"[array(['Super Pola', 'Esmalte de uñas'], dtype=object)
 array(['Super Pola', 'Televisores'], dtype=object)
 array(['Super Pola', 'Aftershave'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Supermercado Nacional', 'Chicles de fresa'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)
 array(['Jumbo', 'Albahaca'], dtype=object)
 array(['La Sirena', 'Fósforos'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)]",28918.89999999999,"[array(['Bravo', 'Jamón de pavo'], dtype=object)
 array(['Bravo', 'Albahaca'], dtype=object)
 array(['Bravo', 'Televisores'], dtype=object)
 array(['Bravo', 'Aftershave'], dtype=object)
 array(['Bravo', 'Ropa de hombre'], dtype=object)
 array(['Bravo', 'Refresco de cola'], dtype=object)
 array(['Bravo', 'Chicles de fresa'], dtype=object)
 array(['Bravo', 'Esmalte de uñas'], dtype=object)
 array(['Bravo', 'Fósforos'], dtype=object)
 array(['Supermercado Nacional', 'Rizadores de pelo'], dtype=object)]",-161.0,161.0,-141.0,141.0,-2868.0,2868.0,14733.99999999999,14733.99999999999
small-5s-10p-f0_10-q1_10-same_price,0,['Whisky'],swap,0.1,hard,0.66,10,9.0,"[['Bravo', 'Whisky']]",100.99,1009.9,"{'Super Pola': {'Suavizante de telas': 100.99, 'Antihistamínicos': 100.99, 'Toallas sanitarias': 100.99, 'Consolas de videojuegos': 100.99, 'Pulseras': 100.99}, 'La Sirena': {'Reproductores de DVD': 100.99, 'Pan integral': 100.99, 'Salsa ranchera': 100.99}, 'Bravo': {'Whisky': 100.99, 'Aceitunas verdes': 100.99}}",100,0.6784152984619141,0.0,100.99,"[array(['La Sirena', 'Whisky'], dtype=object)]",100.99,"[array(['La Sirena', 'Whisky'], dtype=object)]",100.99,"[array(['Bravo', 'Whisky'], dtype=object)]",100.99,"[array(['Jumbo', 'Whisky'], dtype=object)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small-5s-10p-f0_10-q1_10-same_price,0,"['Reproductores de DVD', 'Suavizante de telas', 'Pulseras', 'Salsa ranchera']",swap,0.1,hard,0.66,10,9.0,"[['Bravo', 'Pulseras'], ['Bravo', 'Reproductores de DVD'], ['Bravo', 'Suavizante de telas'], ['Super Pola', 'Salsa ranchera']]",403.96,1009.9,"{'Bravo': {'Aceitunas verdes': 100.99, 'Toallas sanitarias': 100.99, 'Pulseras': 100.99, 'Consolas de videojuegos': 100.99, 'Whisky': 100.99, 'Antihistamínicos': 100.99, 'Reproductores de DVD': 100.99, 'Suavizante de telas': 100.99, 'Pan integral': 100.99}, 'Super Pola': {'Salsa ranchera': 100.99}}",100,0.6984622478485107,0.0,403.96,"[array(['Super Pola', 'Reproductores de DVD'], dtype=object)
 array(['Jumbo', 'Suavizante de telas'], dtype=object)
 array(['Supermercado Nacional', 'Pulseras'], dtype=object)
 array(['La Sirena', 'Salsa ranchera'], dtype=object)]",403.96,"[array(['La Sirena', 'Reproductores de DVD'], dtype=object)
 array(['Super Pola', 'Salsa ranchera'], dtype=object)
 array(['Jumbo', 'Suavizante de telas'], dtype=object)
 array(['Supermercado Nacional', 'Pulseras'], dtype=object)]",403.96,"[array(['Super Pola', 'Reproductores de DVD'], dtype=object)
 array(['Super Pola', 'Suavizante de telas'], dtype=object)
 array(['Super Pola', 'Pulseras'], dtype=object)
 array(['Super Pola', 'Salsa ranchera'], dtype=object)]",403.96,"[array(['Super Pola', 'Salsa ranchera'], dtype=object)
 array(['Super Pola', 'Pulseras'], dtype=object)
 array(['Super Pola', 'Suavizante de telas'], dtype=object)
 array(['Super Pola', 'Reproductores de DVD'], dtype=object)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
