cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-punico,6,"['Velas', 'Pan integral', 'Albahaca', 'Juguetes para niños', 'Arroz integral', 'Pimientos verdes', 'Salsa de tomate', 'Cremas hidratantes', 'Desinfectante de manos', 'Pescado tilapia']","{'Bravo': {'Pimientos verdes': 3089.99}, 'Super Pola': {'Albahaca': 1456.99, 'Pescado tilapia': 574.99}, 'Jumbo': {'Desinfectante de manos': 3832.99, 'Salsa de tomate': 1535.99}, 'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99}, 'La Sirena': {'Pan integral': 4714.99, 'Velas': 1630.99, 'Arroz integral': 563.99}}",20583.9,"[['Bravo', 'Pimientos verdes'], ['Super Pola', 'Albahaca'], ['Super Pola', 'Pescado tilapia'], ['Jumbo', 'Desinfectante de manos'], ['Jumbo', 'Salsa de tomate'], ['Supermercado Nacional', 'Cremas hidratantes'], ['Supermercado Nacional', 'Juguetes para niños'], ['La Sirena', 'Pan integral'], ['La Sirena', 'Velas'], ['La Sirena', 'Arroz integral']]",21603.9,10,9.0,1.1544928550720215,0.0,100,swap,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-punico,9,['Velas'],"{'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99}, 'Bravo': {'Pimientos verdes': 3089.99}, 'La Sirena': {'Arroz integral': 563.99, 'Pan integral': 4714.99, 'Velas': 1630.99}, 'Super Pola': {'Albahaca': 1456.99, 'Pescado tilapia': 574.99}, 'Jumbo': {'Salsa de tomate': 1535.99, 'Desinfectante de manos': 3832.99}}",20649.9,"[['La Sirena', 'Velas']]",3187.99,10,9.0,1.0595712661743164,0.0,100,swap,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-punico,9,"['Pimientos verdes', 'Albahaca', 'Velas', 'Juguetes para niños']","{'Super Pola': {'Pescado tilapia': 574.99, 'Albahaca': 1456.99}, 'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99}, 'Jumbo': {'Desinfectante de manos': 3832.99, 'Velas': 1664.99, 'Salsa de tomate': 1535.99}, 'Bravo': {'Pimientos verdes': 3089.99}, 'La Sirena': {'Pan integral': 4714.99, 'Arroz integral': 563.99}}",20602.9,"[['Super Pola', 'Albahaca'], ['Supermercado Nacional', 'Juguetes para niños'], ['Jumbo', 'Velas'], ['Bravo', 'Pimientos verdes']]",9894.96,10,9.0,0.9980216026306152,0.2578125,100,swap,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-punico,9,"['Pimientos verdes', 'Juguetes para niños', 'Pan integral', 'Pescado tilapia', 'Velas', 'Cremas hidratantes', 'Arroz integral']","{'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99, 'Arroz integral': 728.99}, 'Super Pola': {'Albahaca': 1456.99, 'Pescado tilapia': 574.99}, 'Jumbo': {'Salsa de tomate': 1535.99, 'Desinfectante de manos': 3832.99}, 'Bravo': {'Pimientos verdes': 3089.99}, 'La Sirena': {'Pan integral': 4714.99, 'Velas': 1630.99}}",20697.9,"[['Supermercado Nacional', 'Cremas hidratantes'], ['Supermercado Nacional', 'Juguetes para niños'], ['Supermercado Nacional', 'Arroz integral'], ['Super Pola', 'Pescado tilapia'], ['Bravo', 'Pimientos verdes'], ['La Sirena', 'Pan integral'], ['La Sirena', 'Velas']]",15527.929999999998,10,9.0,1.0220410823822021,0.0,100,swap,0.1,soft,0.66
small-5s-10p-f0_10-q1_10-punico,9,"['Cremas hidratantes', 'Pan integral', 'Juguetes para niños', 'Desinfectante de manos', 'Pescado tilapia', 'Velas', 'Arroz integral', 'Salsa de tomate', 'Pimientos verdes', 'Albahaca']","{'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99, 'Pescado tilapia': 751.99}, 'Super Pola': {'Albahaca': 1456.99}, 'Jumbo': {'Salsa de tomate': 1535.99, 'Desinfectante de manos': 3832.99}, 'Bravo': {'Pimientos verdes': 3089.99}, 'La Sirena': {'Arroz integral': 563.99, 'Pan integral': 4714.99, 'Velas': 1630.99}}",20709.899999999998,"[['Supermercado Nacional', 'Cremas hidratantes'], ['Supermercado Nacional', 'Juguetes para niños'], ['Supermercado Nacional', 'Pescado tilapia'], ['Super Pola', 'Albahaca'], ['Jumbo', 'Salsa de tomate'], ['Jumbo', 'Desinfectante de manos'], ['Bravo', 'Pimientos verdes'], ['La Sirena', 'Arroz integral'], ['La Sirena', 'Pan integral'], ['La Sirena', 'Velas']]",22419.899999999998,10,9.0,1.007270097732544,0.0,100,swap,0.1,soft,0.66
medium-20s-50p-f0_10-q1_20-random,1,['Libros de cocina'],"{'La Sirena': {'Refresco de limón': 4452.99, 'Queso mozzarella': 157.99, 'Gomas de borrar': 549.99, 'Gasas': 2030.99, 'Esmalte de uñas': 210.99, 'Pimientos verdes': 1197.99, 'Perfumes': 3470.99, 'Quesadillas': 4520.99, 'Papas fritas': 2171.99, 'Salsa barbacoa': 4235.99, 'Galletas de avena': 143.99, 'Vino blanco': 277.99, 'Whisky': 1421.99, 'Desinfectante de manos': 3398.99, 'Removedor de esmalte': 120.99, 'Cerveza': 476.99, 'Anacardos': 1658.99, 'Palomitas de maíz': 3686.99, 'Desodorante': 2844.99, 'Cepillo de dientes': 3763.99, 'Salsa de pescado': 2017.99, 'Jabón para bebés': 387.99, 'Bolsas de basura': 1032.99}, 'Supermercado Carrefour': {'Semillas de calabaza': 596.99, 'Analgésicos': 189.99, 'Pasta fusilli': 231.99, 'Alcaparras': 2218.99, 'Anillos': 381.99, 'Shampoo': 1580.99, 'Uvas': 810.99, 'Costillas de cerdo': 1943.99}, 'Jumbo': {'Conos de helado': 158.99, 'Galletas de chocolate': 1771.99, 'Libros de cocina': 2513.99, 'Lápiz labial': 697.99}, 'Supermercado Aprecio': {'Humidificadores': 223.99, 'Melón': 319.99}, 'Bravo': {'Pilas AAA': 120.99}, 'Supermercado Nacional': {'Toallas sanitarias': 201.99}, 'Supermercado Los Hidalgos': {'Aceite de coco': 527.99, 'Gin': 1600.99, 'Pegamento': 1139.99, 'Adaptadores de corriente': 2003.99, 'Suplementos': 315.99, 'Toallitas húmedas': 4959.99, 'Paraguas': 4376.99, 'Encendedores': 571.99, 'Muffins': 3091.99}, 'Super Pola': {'Calculadoras': 241.99}, 'Supermercado Bella Vista Mall': {'Muslos de pollo': 1556.99}}",80012.49999999999,"[['Jumbo', 'Libros de cocina']]",2871.99,40,18.0,5.1132543087005615,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,1,"['Costillas de cerdo', 'Cerveza', 'Salsa barbacoa', 'Encendedores', 'Removedor de esmalte', 'Gomas de borrar']","{'Supermercado Aprecio': {'Libros de cocina': 4938.99, 'Gasas': 1358.99, 'Pimientos verdes': 1090.99, 'Toallas sanitarias': 1017.99, 'Uvas': 347.99, 'Lápiz labial': 2284.99, 'Shampoo': 597.99, 'Galletas de avena': 308.99}, 'Bravo': {'Aceite de coco': 279.99, 'Whisky': 1332.99, 'Analgésicos': 147.99, 'Perfumes': 2003.99, 'Adaptadores de corriente': 2265.99, 'Cepillo de dientes': 1393.99}, 'Supermercado Los Hidalgos': {'Pegamento': 1139.99, 'Anacardos': 423.99, 'Queso mozzarella': 104.99, 'Encendedores': 571.99, 'Conos de helado': 1007.99, 'Esmalte de uñas': 517.99, 'Gomas de borrar': 1379.99, 'Removedor de esmalte': 679.99}, 'Olé': {'Humidificadores': 387.99, 'Paraguas': 430.99, 'Galletas de chocolate': 1574.99}, 'Supermercado Carrefour': {'Pasta fusilli': 231.99, 'Salsa de pescado': 2058.99}, 'Super Pola': {'Desodorante': 4611.99, 'Muffins': 1551.99, 'Palomitas de maíz': 3443.99, 'Desinfectante de manos': 2760.99, 'Calculadoras': 241.99, 'Papas fritas': 2239.99, 'Refresco de limón': 506.99, 'Vino blanco': 912.99, 'Salsa barbacoa': 2390.99}, 'Supermercado Jacaranda': {'Semillas de calabaza': 342.99, 'Quesadillas': 582.99, 'Bolsas de basura': 3081.99}, 'Supermercado El Encanto': {'Gin': 837.99, 'Suplementos': 508.99, 'Cerveza': 1287.99, 'Alcaparras': 937.99}, 'Jumbo': {'Toallitas húmedas': 1763.99, 'Pilas AAA': 197.99, 'Jabón para bebés': 959.99}, 'Supermercado La Cadena': {'Muslos de pollo': 354.99, 'Costillas de cerdo': 911.99, 'Anillos': 229.99}, 'Supermercado Nacional': {'Melón': 624.99}}",62262.49999999997,"[['Supermercado Los Hidalgos', 'Encendedores'], ['Supermercado Los Hidalgos', 'Gomas de borrar'], ['Supermercado Los Hidalgos', 'Removedor de esmalte'], ['Super Pola', 'Salsa barbacoa'], ['Supermercado El Encanto', 'Cerveza'], ['Supermercado La Cadena', 'Costillas de cerdo']]",7928.94,40,18.0,4.351273536682129,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,1,"['Humidificadores', 'Analgésicos', 'Muffins', 'Pimientos verdes', 'Anacardos', 'Perfumes', 'Lápiz labial', 'Bolsas de basura', 'Salsa barbacoa', 'Muslos de pollo', 'Aceite de coco']","{'Supermercado Iberia': {'Gin': 263.99, 'Calculadoras': 554.99, 'Encendedores': 3160.99, 'Lápiz labial': 447.99}, 'Supermercado Nacional': {'Suplementos': 712.99, 'Aceite de coco': 4084.99, 'Pilas AAA': 1102.99, 'Melón': 624.99, 'Libros de cocina': 3929.99, 'Shampoo': 2372.99}, 'Olé': {'Anillos': 484.99, 'Palomitas de maíz': 695.99, 'Cepillo de dientes': 441.99, 'Anacardos': 334.99, 'Paraguas': 430.99, 'Humidificadores': 387.99}, 'Supermercado Carrefour': {'Bolsas de basura': 2427.99, 'Salsa de pescado': 2058.99, 'Adaptadores de corriente': 774.99, 'Analgésicos': 189.99, 'Perfumes': 860.99, 'Gasas': 2678.99, 'Queso mozzarella': 166.99, 'Vino blanco': 1005.99}, 'La Sirena': {'Refresco de limón': 4452.99, 'Whisky': 1421.99, 'Esmalte de uñas': 210.99, 'Removedor de esmalte': 120.99, 'Pegamento': 813.99, 'Pimientos verdes': 1197.99, 'Galletas de avena': 143.99, 'Jabón para bebés': 387.99, 'Alcaparras': 2764.99, 'Semillas de calabaza': 3283.99, 'Uvas': 148.99}, 'Supermercado La Cadena': {'Pasta fusilli': 1108.99, 'Salsa barbacoa': 295.99, 'Conos de helado': 500.99}, 'Supermercado El Encanto': {'Gomas de borrar': 279.99}, 'Jumbo': {'Desinfectante de manos': 650.99}, 'Supermercado Bella Vista Mall': {'Desodorante': 1434.99, 'Muslos de pollo': 1556.99}, 'Super Pola': {'Quesadillas': 691.99, 'Costillas de cerdo': 1846.99}, 'Supermercado Central': {'Cerveza': 1256.99, 'Muffins': 1257.99, 'Toallitas húmedas': 2212.99}, 'Bravo': {'Papas fritas': 427.99}, 'Super Fresh Market': {'Toallas sanitarias': 1314.99, 'Galletas de chocolate': 462.99}}",61568.49999999996,"[['Supermercado Iberia', 'Lápiz labial'], ['Supermercado Nacional', 'Aceite de coco'], ['Olé', 'Anacardos'], ['Olé', 'Humidificadores'], ['Supermercado Carrefour', 'Bolsas de basura'], ['Supermercado Carrefour', 'Analgésicos'], ['Supermercado Carrefour', 'Perfumes'], ['La Sirena', 'Pimientos verdes'], ['Supermercado La Cadena', 'Salsa barbacoa'], ['Supermercado Bella Vista Mall', 'Muslos de pollo'], ['Supermercado Central', 'Muffins']]",14793.889999999998,40,18.0,4.276534557342529,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,1,"['Analgésicos', 'Anacardos', 'Alcaparras', 'Perfumes', 'Removedor de esmalte', 'Shampoo', 'Aceite de coco', 'Calculadoras', 'Muslos de pollo', 'Galletas de chocolate', 'Quesadillas', 'Cerveza', 'Desinfectante de manos', 'Libros de cocina', 'Toallitas húmedas', 'Palomitas de maíz']","{'Jumbo': {'Gin': 368.99, 'Desinfectante de manos': 650.99, 'Refresco de limón': 1811.99, 'Semillas de calabaza': 233.99, 'Desodorante': 3434.99, 'Perfumes': 2912.99, 'Alcaparras': 730.99, 'Conos de helado': 158.99, 'Pimientos verdes': 3107.99, 'Aceite de coco': 2485.99, 'Lápiz labial': 697.99, 'Galletas de chocolate': 1771.99}, 'Bravo': {'Costillas de cerdo': 800.99, 'Whisky': 1332.99, 'Pilas AAA': 120.99, 'Libros de cocina': 1325.99, 'Papas fritas': 427.99}, 'Olé': {'Pegamento': 171.99, 'Paraguas': 430.99, 'Esmalte de uñas': 1562.99, 'Calculadoras': 1689.99, 'Anillos': 484.99, 'Anacardos': 334.99}, 'La Sirena': {'Vino blanco': 277.99, 'Removedor de esmalte': 120.99, 'Queso mozzarella': 157.99, 'Bolsas de basura': 1032.99, 'Cerveza': 476.99, 'Uvas': 148.99, 'Cepillo de dientes': 3763.99, 'Humidificadores': 971.99, 'Adaptadores de corriente': 487.99, 'Gomas de borrar': 549.99}, 'Supermercado Garrido': {'Toallitas húmedas': 2400.99, 'Palomitas de maíz': 2644.99, 'Gasas': 713.99, 'Quesadillas': 2008.99, 'Toallas sanitarias': 1404.99}, 'Supermercado La Fuente': {'Salsa de pescado': 376.99, 'Salsa barbacoa': 2154.99, 'Encendedores': 152.99, 'Analgésicos': 182.99}, 'Supermercado Aprecio': {'Pasta fusilli': 1717.99, 'Melón': 319.99, 'Shampoo': 597.99, 'Muffins': 1873.99}, 'Super Fresh Market': {'Jabón para bebés': 808.99, 'Muslos de pollo': 3018.99}, 'Super Pola': {'Galletas de avena': 1495.99}, 'Supermercado El Encanto': {'Suplementos': 508.99}}",58889.499999999985,"[['Jumbo', 'Desinfectante de manos'], ['Jumbo', 'Perfumes'], ['Jumbo', 'Alcaparras'], ['Jumbo', 'Aceite de coco'], ['Jumbo', 'Galletas de chocolate'], ['Bravo', 'Libros de cocina'], ['Olé', 'Calculadoras'], ['Olé', 'Anacardos'], ['La Sirena', 'Removedor de esmalte'], ['La Sirena', 'Cerveza'], ['Supermercado Garrido', 'Toallitas húmedas'], ['Supermercado Garrido', 'Palomitas de maíz'], ['Supermercado Garrido', 'Quesadillas'], ['Supermercado La Fuente', 'Analgésicos'], ['Supermercado Aprecio', 'Shampoo'], ['Super Fresh Market', 'Muslos de pollo']]",25094.840000000004,40,18.0,5.656996011734009,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,5,['Semillas de calabaza'],"{'Supermercado El Encanto': {'Conos de helado': 635.99, 'Suplementos': 508.99, 'Galletas de chocolate': 419.99, 'Desodorante': 1603.99, 'Papas fritas': 4833.99}, 'La Sirena': {'Uvas': 148.99, 'Queso mozzarella': 157.99, 'Adaptadores de corriente': 487.99, 'Paraguas': 4126.99, 'Salsa de pescado': 2017.99, 'Gasas': 2030.99, 'Gomas de borrar': 549.99}, 'Supermercado Iberia': {'Gin': 263.99, 'Calculadoras': 554.99, 'Pasta fusilli': 1965.99, 'Esmalte de uñas': 104.99, 'Pilas AAA': 2155.99}, 'Olé': {'Refresco de limón': 2290.99, 'Jabón para bebés': 2325.99, 'Melón': 910.99, 'Pegamento': 171.99, 'Quesadillas': 647.99}, 'Supermercado Jacaranda': {'Semillas de calabaza': 342.99, 'Bolsas de basura': 3081.99, 'Perfumes': 3025.99, 'Muffins': 1082.99, 'Encendedores': 4321.99}, 'Super Fresh Market': {'Palomitas de maíz': 1678.99, 'Toallitas húmedas': 857.99, 'Analgésicos': 651.99, 'Aceite de coco': 525.99, 'Anacardos': 1090.99, 'Toallas sanitarias': 1314.99, 'Removedor de esmalte': 595.99}, 'Supermercado Carrefour': {'Vino blanco': 1005.99, 'Anillos': 381.99, 'Shampoo': 1580.99, 'Desinfectante de manos': 909.99, 'Pimientos verdes': 2317.99}, 'Supermercado Bella Vista Mall': {'Cerveza': 1437.99, 'Muslos de pollo': 1556.99, 'Galletas de avena': 208.99}, 'Supermercado La Cadena': {'Costillas de cerdo': 911.99, 'Humidificadores': 286.99, 'Alcaparras': 1050.99}, 'Bravo': {'Libros de cocina': 1325.99, 'Whisky': 1332.99, 'Cepillo de dientes': 1393.99}, 'Supermercado Nacional': {'Salsa barbacoa': 1060.99}, 'Supermercado Garrido': {'Lápiz labial': 1209.99}}",70940.49999999996,"[['Supermercado Jacaranda', 'Semillas de calabaza']]",412.99,40,18.0,4.372145652770996,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,5,"['Humidificadores', 'Anacardos', 'Vino blanco', 'Gomas de borrar', 'Libros de cocina', 'Cepillo de dientes']","{'Supermercado Super Lama': {'Pilas AAA': 1601.99, 'Papas fritas': 1799.99, 'Toallitas húmedas': 274.99, 'Esmalte de uñas': 1183.99, 'Costillas de cerdo': 428.99, 'Refresco de limón': 2866.99, 'Encendedores': 2635.99, 'Humidificadores': 1363.99, 'Palomitas de maíz': 1365.99, 'Salsa barbacoa': 1217.99}, 'Supermercado Los Hidalgos': {'Galletas de chocolate': 2569.99, 'Pimientos verdes': 4332.99, 'Suplementos': 315.99, 'Pasta fusilli': 679.99, 'Quesadillas': 551.99, 'Removedor de esmalte': 679.99, 'Queso mozzarella': 104.99, 'Bolsas de basura': 3244.99, 'Toallas sanitarias': 3219.99, 'Melón': 2512.99, 'Perfumes': 1969.99, 'Cerveza': 515.99, 'Adaptadores de corriente': 2003.99, 'Salsa de pescado': 3607.99, 'Pegamento': 1139.99, 'Gasas': 2051.99, 'Desodorante': 607.99, 'Aceite de coco': 527.99, 'Muffins': 3091.99, 'Galletas de avena': 1666.99, 'Gin': 1600.99}, 'Bravo': {'Libros de cocina': 1325.99, 'Semillas de calabaza': 213.99, 'Whisky': 1332.99, 'Analgésicos': 147.99, 'Paraguas': 4445.99}, 'Supermercado Carrefour': {'Shampoo': 1580.99, 'Desinfectante de manos': 909.99, 'Uvas': 810.99}, 'Olé': {'Conos de helado': 1498.99, 'Anillos': 484.99, 'Cepillo de dientes': 441.99, 'Anacardos': 334.99}, 'Supermercado La Cadena': {'Alcaparras': 1050.99, 'Lápiz labial': 1392.99, 'Vino blanco': 1047.99, 'Muslos de pollo': 354.99}, 'Super Pola': {'Calculadoras': 241.99, 'Gomas de borrar': 2150.99}, 'Super Fresh Market': {'Jabón para bebés': 808.99}}",74239.49999999999,"[['Supermercado Super Lama', 'Humidificadores'], ['Bravo', 'Libros de cocina'], ['Olé', 'Cepillo de dientes'], ['Olé', 'Anacardos'], ['Supermercado La Cadena', 'Vino blanco'], ['Super Pola', 'Gomas de borrar']]",15280.939999999999,40,18.0,5.070611000061035,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,5,"['Costillas de cerdo', 'Removedor de esmalte', 'Papas fritas', 'Melón', 'Desinfectante de manos', 'Adaptadores de corriente', 'Refresco de limón', 'Cepillo de dientes', 'Gasas', 'Quesadillas', 'Anacardos']","{'Supermercado Los Hidalgos': {'Pegamento': 1139.99, 'Palomitas de maíz': 2473.99, 'Pilas AAA': 3602.99, 'Bolsas de basura': 3244.99, 'Suplementos': 315.99, 'Cerveza': 515.99, 'Galletas de chocolate': 2569.99, 'Vino blanco': 500.99, 'Gomas de borrar': 1379.99, 'Muffins': 3091.99, 'Esmalte de uñas': 517.99, 'Gin': 1600.99, 'Gasas': 2051.99, 'Anacardos': 423.99, 'Papas fritas': 3026.99, 'Encendedores': 571.99, 'Conos de helado': 1007.99, 'Melón': 2512.99, 'Queso mozzarella': 104.99, 'Shampoo': 2248.99, 'Removedor de esmalte': 679.99, 'Quesadillas': 551.99, 'Paraguas': 4376.99, 'Aceite de coco': 527.99, 'Desodorante': 607.99, 'Adaptadores de corriente': 2003.99}, 'Supermercado Bella Vista Mall': {'Calculadoras': 366.99, 'Anillos': 2698.99, 'Galletas de avena': 208.99}, 'Jumbo': {'Jabón para bebés': 959.99, 'Pimientos verdes': 3107.99, 'Salsa de pescado': 884.99}, 'Supermercado Carrefour': {'Pasta fusilli': 231.99, 'Uvas': 810.99, 'Cepillo de dientes': 2004.99, 'Toallitas húmedas': 3997.99}, 'Bravo': {'Semillas de calabaza': 213.99, 'Whisky': 1332.99, 'Perfumes': 2003.99}, 'Supermercado La Cadena': {'Alcaparras': 1050.99, 'Libros de cocina': 3275.99, 'Humidificadores': 286.99, 'Muslos de pollo': 354.99, 'Salsa barbacoa': 295.99}, 'Supermercado Nacional': {'Costillas de cerdo': 641.99, 'Analgésicos': 292.99}, 'Super Pola': {'Lápiz labial': 1135.99, 'Refresco de limón': 506.99}, 'Supermercado Iberia': {'Toallas sanitarias': 1134.99}, 'Supermercado Garrido': {'Desinfectante de manos': 214.99}}",71792.5,"[['Supermercado Los Hidalgos', 'Gasas'], ['Supermercado Los Hidalgos', 'Anacardos'], ['Supermercado Los Hidalgos', 'Papas fritas'], ['Supermercado Los Hidalgos', 'Melón'], ['Supermercado Los Hidalgos', 'Removedor de esmalte'], ['Supermercado Los Hidalgos', 'Quesadillas'], ['Supermercado Los Hidalgos', 'Adaptadores de corriente'], ['Supermercado Carrefour', 'Cepillo de dientes'], ['Supermercado Nacional', 'Costillas de cerdo'], ['Super Pola', 'Refresco de limón'], ['Supermercado Garrido', 'Desinfectante de manos']]",16655.89,40,18.0,4.360015630722046,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,5,"['Desodorante', 'Salsa de pescado', 'Refresco de limón', 'Anillos', 'Perfumes', 'Toallitas húmedas', 'Whisky', 'Galletas de chocolate', 'Encendedores', 'Cerveza', 'Bolsas de basura', 'Calculadoras', 'Queso mozzarella', 'Pimientos verdes', 'Gasas', 'Costillas de cerdo']","{'Supermercado Los Hidalgos': {'Toallitas húmedas': 4959.99, 'Salsa de pescado': 3607.99, 'Paraguas': 4376.99, 'Gin': 1600.99, 'Muffins': 3091.99, 'Desodorante': 607.99, 'Pegamento': 1139.99, 'Gasas': 2051.99, 'Pilas AAA': 3602.99, 'Palomitas de maíz': 2473.99, 'Toallas sanitarias': 3219.99, 'Papas fritas': 3026.99, 'Pasta fusilli': 679.99, 'Suplementos': 315.99, 'Aceite de coco': 527.99, 'Quesadillas': 551.99, 'Bolsas de basura': 3244.99, 'Encendedores': 571.99, 'Perfumes': 1969.99, 'Queso mozzarella': 104.99, 'Gomas de borrar': 1379.99, 'Adaptadores de corriente': 2003.99, 'Humidificadores': 2806.99, 'Pimientos verdes': 4332.99, 'Shampoo': 2248.99, 'Removedor de esmalte': 679.99, 'Galletas de avena': 1666.99, 'Esmalte de uñas': 517.99, 'Anacardos': 423.99, 'Melón': 2512.99, 'Vino blanco': 500.99, 'Conos de helado': 1007.99, 'Cerveza': 515.99, 'Costillas de cerdo': 4485.99}, 'Olé': {'Desinfectante de manos': 236.99, 'Muslos de pollo': 4154.99, 'Galletas de chocolate': 1574.99, 'Semillas de calabaza': 2586.99, 'Refresco de limón': 2290.99, 'Libros de cocina': 1265.99, 'Uvas': 3748.99, 'Salsa barbacoa': 835.99, 'Anillos': 484.99, 'Cepillo de dientes': 441.99, 'Jabón para bebés': 2325.99}, 'Supermercado La Fuente': {'Lápiz labial': 987.99, 'Analgésicos': 182.99}, 'Supermercado Iberia': {'Calculadoras': 554.99}, 'Jumbo': {'Alcaparras': 730.99}, 'Supermercado Garrido': {'Whisky': 145.99}}",91387.50000000003,"[['Supermercado Los Hidalgos', 'Toallitas húmedas'], ['Supermercado Los Hidalgos', 'Salsa de pescado'], ['Supermercado Los Hidalgos', 'Desodorante'], ['Supermercado Los Hidalgos', 'Gasas'], ['Supermercado Los Hidalgos', 'Bolsas de basura'], ['Supermercado Los Hidalgos', 'Encendedores'], ['Supermercado Los Hidalgos', 'Perfumes'], ['Supermercado Los Hidalgos', 'Queso mozzarella'], ['Supermercado Los Hidalgos', 'Pimientos verdes'], ['Supermercado Los Hidalgos', 'Cerveza'], ['Supermercado Los Hidalgos', 'Costillas de cerdo'], ['Olé', 'Galletas de chocolate'], ['Olé', 'Refresco de limón'], ['Olé', 'Anillos'], ['Supermercado Iberia', 'Calculadoras'], ['Supermercado Garrido', 'Whisky']]",31776.840000000015,40,18.0,4.247626543045044,0.0,150,swap,0.15,soft,0.5
medium-20s-50p-f0_10-q1_20-random,9,['Galletas de chocolate'],"{'Jumbo': {'Libros de cocina': 2513.99, 'Muffins': 1311.99, 'Anillos': 3979.99, 'Semillas de calabaza': 233.99, 'Alcaparras': 730.99, 'Desinfectante de manos': 650.99, 'Cepillo de dientes': 2283.99, 'Jabón para bebés': 959.99, 'Toallitas húmedas': 1763.99, 'Galletas de chocolate': 1771.99, 'Calculadoras': 698.99, 'Lápiz labial': 697.99}, 'Bravo': {'Melón': 2083.99, 'Costillas de cerdo': 800.99, 'Humidificadores': 850.99, 'Toallas sanitarias': 2123.99}, 'Supermercado Amigo': {'Pimientos verdes': 379.99, 'Whisky': 146.99, 'Esmalte de uñas': 2207.99, 'Shampoo': 3118.99, 'Paraguas': 4170.99, 'Gasas': 868.99, 'Perfumes': 744.99, 'Cerveza': 2907.99, 'Analgésicos': 1912.99}, 'Supermercado Central': {'Uvas': 1545.99, 'Galletas de avena': 316.99, 'Muslos de pollo': 2585.99}, 'Supermercado Super Lama': {'Gin': 2617.99, 'Encendedores': 2635.99, 'Salsa barbacoa': 1217.99, 'Refresco de limón': 2866.99}, 'Supermercado Los Hidalgos': {'Removedor de esmalte': 679.99, 'Adaptadores de corriente': 2003.99, 'Quesadillas': 551.99, 'Bolsas de basura': 3244.99, 'Salsa de pescado': 3607.99, 'Pilas AAA': 3602.99, 'Vino blanco': 500.99, 'Pegamento': 1139.99, 'Conos de helado': 1007.99, 'Papas fritas': 3026.99, 'Suplementos': 315.99, 'Anacardos': 423.99, 'Desodorante': 607.99, 'Pasta fusilli': 679.99, 'Aceite de coco': 527.99, 'Queso mozzarella': 104.99}, 'Supermercado El Encanto': {'Gomas de borrar': 279.99}, 'Olé': {'Palomitas de maíz': 695.99}}",80347.50000000003,"[['Jumbo', 'Galletas de chocolate']]",4993.99,40,18.0,5.81748628616333,0.0,150,swap,0.15,soft,0.5
