cluster_name,fuel_price,query,ga_cluster_solution,cluster_best_value,our_ga_best_solution,our_ga_best_value,pop_size,penalty_factor,cluster_time,memory used (mb),iters,mutation_method,mutation_prob,selection_method,selection_prob
small-5s-10p-f0_10-q1_10-punico,9,['Velas'],"{'Jumbo': {'Desinfectante de manos': 3832.99, 'Velas': 1664.99, 'Salsa de tomate': 1535.99}, 'Supermercado Nacional': {'Juguetes para niños': 1963.99, 'Arroz integral': 728.99, 'Cremas hidratantes': 960.99}, 'Super Pola': {'Albahaca': 1456.99, 'Pescado tilapia': 574.99}, 'Bravo': {'Pimientos verdes': 3089.99}, 'La Sirena': {'Pan integral': 4714.99}}",20965.899999999998,"[['Jumbo', 'Velas']]",1772.99,10,9.0,1.0245394706726074,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-punico,9,"['Pimientos verdes', 'Albahaca', 'Velas', 'Juguetes para niños']","{'Super Pola': {'Albahaca': 1456.99, 'Pescado tilapia': 574.99}, 'Jumbo': {'Salsa de tomate': 1535.99, 'Desinfectante de manos': 3832.99}, 'La Sirena': {'Arroz integral': 563.99, 'Pan integral': 4714.99, 'Velas': 1630.99}, 'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99}, 'Bravo': {'Pimientos verdes': 3089.99}}",22242.9,"[['Super Pola', 'Albahaca'], ['La Sirena', 'Velas'], ['Supermercado Nacional', 'Juguetes para niños'], ['Bravo', 'Pimientos verdes']]",8357.96,10,9.0,1.0136678218841553,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-punico,9,"['Pimientos verdes', 'Juguetes para niños', 'Pan integral', 'Pescado tilapia', 'Velas', 'Cremas hidratantes', 'Arroz integral']","{'Super Pola': {'Albahaca': 1456.99, 'Pescado tilapia': 574.99}, 'Jumbo': {'Salsa de tomate': 1535.99, 'Desinfectante de manos': 3832.99, 'Velas': 1664.99}, 'La Sirena': {'Pan integral': 4714.99, 'Arroz integral': 563.99}, 'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Juguetes para niños': 1963.99}, 'Bravo': {'Pimientos verdes': 3089.99}}",22276.9,"[['Super Pola', 'Pescado tilapia'], ['Jumbo', 'Velas'], ['La Sirena', 'Pan integral'], ['La Sirena', 'Arroz integral'], ['Supermercado Nacional', 'Cremas hidratantes'], ['Supermercado Nacional', 'Juguetes para niños'], ['Bravo', 'Pimientos verdes']]",15450.929999999998,10,9.0,1.0696125030517578,0.0,100,scramble,0.1,hard,0.66
small-5s-10p-f0_10-q1_10-punico,9,"['Cremas hidratantes', 'Pan integral', 'Juguetes para niños', 'Desinfectante de manos', 'Pescado tilapia', 'Velas', 'Arroz integral', 'Salsa de tomate', 'Pimientos verdes', 'Albahaca']","{'Jumbo': {'Salsa de tomate': 1535.99, 'Desinfectante de manos': 3832.99, 'Velas': 1664.99}, 'Supermercado Nacional': {'Cremas hidratantes': 960.99, 'Pescado tilapia': 751.99, 'Juguetes para niños': 1963.99}, 'Super Pola': {'Albahaca': 1456.99}, 'Bravo': {'Arroz integral': 1569.99, 'Pimientos verdes': 3089.99}, 'La Sirena': {'Pan integral': 4714.99}}",21983.899999999994,"[['Jumbo', 'Salsa de tomate'], ['Jumbo', 'Desinfectante de manos'], ['Jumbo', 'Velas'], ['Supermercado Nacional', 'Cremas hidratantes'], ['Supermercado Nacional', 'Pescado tilapia'], ['Supermercado Nacional', 'Juguetes para niños'], ['Super Pola', 'Albahaca'], ['Bravo', 'Arroz integral'], ['Bravo', 'Pimientos verdes'], ['La Sirena', 'Pan integral']]",23459.899999999994,10,9.0,0.9953904151916504,0.0,100,scramble,0.1,hard,0.66
medium-20s-50p-f0_10-q1_20-random,1,['Libros de cocina'],"{'Super Pola': {'Galletas de avena': 1495.99, 'Pilas AAA': 1505.99, 'Gomas de borrar': 2150.99, 'Refresco de limón': 506.99, 'Bolsas de basura': 1777.99, 'Queso mozzarella': 1565.99}, 'Supermercado Jacaranda': {'Palomitas de maíz': 569.99, 'Pasta fusilli': 1080.99, 'Muffins': 1082.99, 'Cepillo de dientes': 995.99, 'Quesadillas': 582.99}, 'Supermercado Super Lama': {'Humidificadores': 1363.99, 'Vino blanco': 913.99, 'Adaptadores de corriente': 495.99, 'Costillas de cerdo': 428.99}, 'Supermercado Bella Vista Mall': {'Lápiz labial': 465.99, 'Gin': 791.99}, 'Supermercado Nacional': {'Esmalte de uñas': 1091.99, 'Papas fritas': 1895.99, 'Melón': 624.99, 'Analgésicos': 292.99, 'Toallas sanitarias': 201.99, 'Paraguas': 1800.99, 'Shampoo': 2372.99}, 'Super Fresh Market': {'Removedor de esmalte': 595.99, 'Toallitas húmedas': 857.99, 'Jabón para bebés': 808.99}, 'Bravo': {'Uvas': 719.99, 'Gasas': 1010.99, 'Aceite de coco': 279.99, 'Galletas de chocolate': 1458.99}, 'Supermercado Los Hidalgos': {'Suplementos': 315.99, 'Conos de helado': 1007.99, 'Cerveza': 515.99, 'Pegamento': 1139.99, 'Desodorante': 607.99, 'Anacardos': 423.99}, 'Supermercado Amigo': {'Libros de cocina': 2904.99, 'Pimientos verdes': 379.99}, 'Supermercado Garrido': {'Calculadoras': 2805.99, 'Whisky': 145.99, 'Desinfectante de manos': 214.99}, 'Supermercado La Cadena': {'Anillos': 229.99, 'Salsa barbacoa': 295.99, 'Encendedores': 470.99, 'Muslos de pollo': 354.99}, 'Jumbo': {'Alcaparras': 730.99, 'Salsa de pescado': 884.99, 'Semillas de calabaza': 233.99}, 'Supermercado Carrefour': {'Perfumes': 860.99}}",49108.499999999985,"[['Supermercado Amigo', 'Libros de cocina']]",3247.99,40,18.0,4.085681676864624,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,1,"['Costillas de cerdo', 'Cerveza', 'Salsa barbacoa', 'Encendedores', 'Removedor de esmalte', 'Gomas de borrar']","{'Super Pola': {'Pasta fusilli': 1141.99, 'Gomas de borrar': 2150.99, 'Paraguas': 3629.99, 'Quesadillas': 691.99, 'Papas fritas': 2239.99, 'Suplementos': 1977.99, 'Refresco de limón': 506.99, 'Calculadoras': 241.99, 'Lápiz labial': 1135.99}, 'Supermercado Jacaranda': {'Removedor de esmalte': 1322.99, 'Semillas de calabaza': 342.99, 'Cerveza': 1474.99}, 'Supermercado Super Lama': {'Palomitas de maíz': 1365.99, 'Pilas AAA': 1601.99, 'Humidificadores': 1363.99, 'Toallitas húmedas': 274.99, 'Costillas de cerdo': 428.99}, 'Supermercado Bella Vista Mall': {'Galletas de avena': 208.99, 'Gin': 791.99, 'Muffins': 425.99}, 'Supermercado Nacional': {'Alcaparras': 2008.99, 'Adaptadores de corriente': 1816.99, 'Toallas sanitarias': 201.99, 'Desodorante': 1399.99, 'Pegamento': 1273.99}, 'Super Fresh Market': {'Esmalte de uñas': 1017.99, 'Vino blanco': 1146.99, 'Aceite de coco': 525.99, 'Galletas de chocolate': 462.99}, 'Bravo': {'Cepillo de dientes': 1393.99, 'Gasas': 1010.99}, 'Supermercado Los Hidalgos': {'Anacardos': 423.99, 'Encendedores': 571.99}, 'Supermercado Amigo': {'Perfumes': 744.99, 'Pimientos verdes': 379.99}, 'Supermercado La Cadena': {'Anillos': 229.99, 'Bolsas de basura': 125.99, 'Salsa barbacoa': 295.99, 'Muslos de pollo': 354.99}, 'Jumbo': {'Conos de helado': 158.99}, 'Supermercado La Fuente': {'Salsa de pescado': 376.99}, 'Supermercado Carrefour': {'Queso mozzarella': 166.99, 'Analgésicos': 189.99}, 'La Sirena': {'Uvas': 148.99, 'Jabón para bebés': 387.99}, 'Olé': {'Libros de cocina': 1265.99, 'Melón': 910.99}, 'Supermercado Iberia': {'Desinfectante de manos': 149.99}, 'Supermercado Aprecio': {'Shampoo': 597.99}, 'Supermercado Garrido': {'Whisky': 145.99}}",46401.49999999998,"[['Super Pola', 'Gomas de borrar'], ['Supermercado Jacaranda', 'Removedor de esmalte'], ['Supermercado Jacaranda', 'Cerveza'], ['Supermercado Super Lama', 'Costillas de cerdo'], ['Supermercado Los Hidalgos', 'Encendedores'], ['Supermercado La Cadena', 'Salsa barbacoa']]",6979.939999999999,40,18.0,4.268227815628052,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,1,"['Humidificadores', 'Analgésicos', 'Muffins', 'Pimientos verdes', 'Anacardos', 'Perfumes', 'Lápiz labial', 'Bolsas de basura', 'Salsa barbacoa', 'Muslos de pollo', 'Aceite de coco']","{'Super Pola': {'Uvas': 3231.99, 'Galletas de avena': 1495.99, 'Refresco de limón': 506.99, 'Lápiz labial': 1135.99, 'Encendedores': 1638.99}, 'Supermercado Jacaranda': {'Whisky': 3564.99, 'Pasta fusilli': 1080.99, 'Pilas AAA': 2765.99, 'Salsa de pescado': 2013.99, 'Cerveza': 1474.99, 'Queso mozzarella': 426.99}, 'Supermercado Super Lama': {'Removedor de esmalte': 193.99, 'Gasas': 2130.99, 'Salsa barbacoa': 1217.99, 'Anacardos': 128.99, 'Toallitas húmedas': 274.99, 'Costillas de cerdo': 428.99}, 'Supermercado Bella Vista Mall': {'Gomas de borrar': 562.99, 'Adaptadores de corriente': 1465.99, 'Muffins': 425.99, 'Calculadoras': 366.99, 'Paraguas': 1353.99, 'Muslos de pollo': 1556.99}, 'Supermercado Nacional': {'Esmalte de uñas': 1091.99, 'Suplementos': 712.99, 'Melón': 624.99, 'Pegamento': 1273.99, 'Toallas sanitarias': 201.99, 'Desodorante': 1399.99, 'Analgésicos': 292.99}, 'Super Fresh Market': {'Palomitas de maíz': 1678.99, 'Aceite de coco': 525.99, 'Galletas de chocolate': 462.99, 'Cepillo de dientes': 4233.99}, 'Bravo': {'Libros de cocina': 1325.99, 'Papas fritas': 427.99, 'Semillas de calabaza': 213.99}, 'Supermercado Los Hidalgos': {'Quesadillas': 551.99, 'Vino blanco': 500.99, 'Conos de helado': 1007.99}, 'Supermercado Amigo': {'Pimientos verdes': 379.99, 'Humidificadores': 277.99, 'Perfumes': 744.99}, 'Supermercado Garrido': {'Jabón para bebés': 1515.99}, 'Supermercado La Cadena': {'Bolsas de basura': 125.99, 'Anillos': 229.99, 'Alcaparras': 1050.99}, 'Jumbo': {'Gin': 368.99}, 'Supermercado Carrefour': {'Shampoo': 1580.99}, 'Olé': {'Desinfectante de manos': 236.99}}",55295.49999999998,"[['Super Pola', 'Lápiz labial'], ['Supermercado Super Lama', 'Salsa barbacoa'], ['Supermercado Super Lama', 'Anacardos'], ['Supermercado Bella Vista Mall', 'Muffins'], ['Supermercado Bella Vista Mall', 'Muslos de pollo'], ['Supermercado Nacional', 'Analgésicos'], ['Super Fresh Market', 'Aceite de coco'], ['Supermercado Amigo', 'Pimientos verdes'], ['Supermercado Amigo', 'Humidificadores'], ['Supermercado Amigo', 'Perfumes'], ['Supermercado La Cadena', 'Bolsas de basura']]",8218.89,40,18.0,4.544738292694092,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,1,"['Analgésicos', 'Anacardos', 'Alcaparras', 'Perfumes', 'Removedor de esmalte', 'Shampoo', 'Aceite de coco', 'Calculadoras', 'Muslos de pollo', 'Galletas de chocolate', 'Quesadillas', 'Cerveza', 'Desinfectante de manos', 'Libros de cocina', 'Toallitas húmedas', 'Palomitas de maíz']","{'Super Pola': {'Aceite de coco': 1793.99, 'Refresco de limón': 506.99, 'Galletas de chocolate': 2947.99, 'Perfumes': 3273.99}, 'Supermercado Jacaranda': {'Quesadillas': 582.99, 'Palomitas de maíz': 569.99, 'Removedor de esmalte': 1322.99, 'Muffins': 1082.99, 'Cepillo de dientes': 995.99}, 'Supermercado Super Lama': {'Costillas de cerdo': 428.99, 'Gasas': 2130.99, 'Vino blanco': 913.99, 'Adaptadores de corriente': 495.99, 'Salsa barbacoa': 1217.99, 'Toallas sanitarias': 1046.99, 'Anacardos': 128.99, 'Toallitas húmedas': 274.99}, 'Supermercado Bella Vista Mall': {'Galletas de avena': 208.99, 'Gomas de borrar': 562.99, 'Calculadoras': 366.99, 'Paraguas': 1353.99, 'Lápiz labial': 465.99}, 'Supermercado Nacional': {'Pimientos verdes': 3392.99, 'Jabón para bebés': 2303.99, 'Melón': 624.99}, 'Bravo': {'Uvas': 719.99, 'Whisky': 1332.99, 'Pilas AAA': 120.99, 'Libros de cocina': 1325.99, 'Papas fritas': 427.99, 'Analgésicos': 147.99}, 'Supermercado Los Hidalgos': {'Esmalte de uñas': 517.99, 'Suplementos': 315.99, 'Cerveza': 515.99, 'Desodorante': 607.99, 'Bolsas de basura': 3244.99, 'Queso mozzarella': 104.99}, 'Supermercado Amigo': {'Conos de helado': 1051.99}, 'Supermercado La Cadena': {'Alcaparras': 1050.99, 'Semillas de calabaza': 539.99}, 'Jumbo': {'Desinfectante de manos': 650.99, 'Salsa de pescado': 884.99, 'Gin': 368.99}, 'Supermercado Central': {'Muslos de pollo': 2585.99}, 'Supermercado La Fuente': {'Shampoo': 1673.99, 'Anillos': 650.99, 'Encendedores': 152.99}, 'Supermercado Carrefour': {'Pasta fusilli': 231.99}, 'Olé': {'Humidificadores': 387.99, 'Pegamento': 171.99}}",51590.49999999998,"[['Super Pola', 'Aceite de coco'], ['Super Pola', 'Galletas de chocolate'], ['Super Pola', 'Perfumes'], ['Supermercado Jacaranda', 'Quesadillas'], ['Supermercado Jacaranda', 'Palomitas de maíz'], ['Supermercado Jacaranda', 'Removedor de esmalte'], ['Supermercado Super Lama', 'Anacardos'], ['Supermercado Super Lama', 'Toallitas húmedas'], ['Supermercado Bella Vista Mall', 'Calculadoras'], ['Bravo', 'Libros de cocina'], ['Bravo', 'Analgésicos'], ['Supermercado Los Hidalgos', 'Cerveza'], ['Supermercado La Cadena', 'Alcaparras'], ['Jumbo', 'Desinfectante de manos'], ['Supermercado Central', 'Muslos de pollo'], ['Supermercado La Fuente', 'Shampoo']]",21014.84,40,18.0,3.9997904300689697,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,5,['Semillas de calabaza'],"{'Super Pola': {'Quesadillas': 691.99, 'Galletas de avena': 1495.99, 'Pasta fusilli': 1141.99, 'Vino blanco': 912.99, 'Refresco de limón': 506.99, 'Encendedores': 1638.99, 'Perfumes': 3273.99}, 'Supermercado Jacaranda': {'Uvas': 1557.99, 'Palomitas de maíz': 569.99, 'Semillas de calabaza': 342.99, 'Muffins': 1082.99, 'Cepillo de dientes': 995.99}, 'Supermercado Super Lama': {'Removedor de esmalte': 193.99, 'Pilas AAA': 1601.99, 'Humidificadores': 1363.99, 'Adaptadores de corriente': 495.99, 'Anacardos': 128.99, 'Toallitas húmedas': 274.99, 'Costillas de cerdo': 428.99}, 'Supermercado Bella Vista Mall': {'Gomas de borrar': 562.99, 'Analgésicos': 983.99, 'Calculadoras': 366.99, 'Paraguas': 1353.99, 'Muslos de pollo': 1556.99, 'Gin': 791.99}, 'Supermercado Nacional': {'Toallas sanitarias': 201.99, 'Suplementos': 712.99, 'Melón': 624.99}, 'Bravo': {'Papas fritas': 427.99, 'Pimientos verdes': 1266.99}, 'Supermercado Los Hidalgos': {'Aceite de coco': 527.99, 'Conos de helado': 1007.99, 'Pegamento': 1139.99, 'Salsa de pescado': 3607.99, 'Cerveza': 515.99, 'Galletas de chocolate': 2569.99, 'Queso mozzarella': 104.99}, 'Supermercado Garrido': {'Whisky': 145.99, 'Gasas': 713.99, 'Alcaparras': 1927.99, 'Desodorante': 1618.99, 'Lápiz labial': 1209.99}, 'Supermercado La Cadena': {'Bolsas de basura': 125.99, 'Libros de cocina': 3275.99, 'Salsa barbacoa': 295.99}, 'Supermercado La Fuente': {'Anillos': 650.99}, 'La Sirena': {'Esmalte de uñas': 210.99, 'Jabón para bebés': 387.99}, 'Supermercado El Encanto': {'Shampoo': 1615.99}, 'Olé': {'Desinfectante de manos': 236.99}}",58371.49999999999,"[['Supermercado Jacaranda', 'Semillas de calabaza']]",412.99,40,18.0,4.336255788803101,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,5,"['Humidificadores', 'Anacardos', 'Vino blanco', 'Gomas de borrar', 'Libros de cocina', 'Cepillo de dientes']","{'Super Pola': {'Quesadillas': 691.99, 'Pasta fusilli': 1141.99, 'Suplementos': 1977.99, 'Refresco de limón': 506.99, 'Calculadoras': 241.99, 'Bolsas de basura': 1777.99, 'Queso mozzarella': 1565.99}, 'Supermercado Jacaranda': {'Galletas de avena': 2624.99, 'Cerveza': 1474.99, 'Semillas de calabaza': 342.99, 'Cepillo de dientes': 995.99}, 'Supermercado Super Lama': {'Libros de cocina': 2984.99, 'Humidificadores': 1363.99, 'Vino blanco': 913.99, 'Salsa barbacoa': 1217.99, 'Costillas de cerdo': 428.99, 'Esmalte de uñas': 1183.99, 'Removedor de esmalte': 193.99, 'Papas fritas': 1799.99, 'Anacardos': 128.99, 'Toallitas húmedas': 274.99, 'Encendedores': 2635.99}, 'Supermercado Bella Vista Mall': {'Paraguas': 1353.99, 'Muslos de pollo': 1556.99, 'Gin': 791.99}, 'Supermercado Nacional': {'Pegamento': 1273.99, 'Muffins': 1027.99, 'Desodorante': 1399.99, 'Toallas sanitarias': 201.99}, 'Super Fresh Market': {'Palomitas de maíz': 1678.99, 'Jabón para bebés': 808.99}, 'Bravo': {'Uvas': 719.99, 'Pimientos verdes': 1266.99, 'Pilas AAA': 120.99, 'Gasas': 1010.99}, 'Supermercado Los Hidalgos': {'Galletas de chocolate': 2569.99, 'Aceite de coco': 527.99, 'Perfumes': 1969.99}, 'Supermercado Garrido': {'Whisky': 145.99, 'Desinfectante de manos': 214.99, 'Lápiz labial': 1209.99}, 'Jumbo': {'Conos de helado': 158.99, 'Alcaparras': 730.99, 'Salsa de pescado': 884.99}, 'Supermercado Central': {'Melón': 1185.99}, 'Supermercado La Fuente': {'Analgésicos': 182.99}, 'Supermercado Carrefour': {'Shampoo': 1580.99}, 'La Sirena': {'Gomas de borrar': 549.99, 'Adaptadores de corriente': 487.99}, 'Supermercado El Encanto': {'Anillos': 475.99}}",61668.49999999998,"[['Supermercado Jacaranda', 'Cepillo de dientes'], ['Supermercado Super Lama', 'Libros de cocina'], ['Supermercado Super Lama', 'Humidificadores'], ['Supermercado Super Lama', 'Vino blanco'], ['Supermercado Super Lama', 'Anacardos'], ['La Sirena', 'Gomas de borrar']]",10427.939999999999,40,18.0,4.173158407211304,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,5,"['Costillas de cerdo', 'Removedor de esmalte', 'Papas fritas', 'Melón', 'Desinfectante de manos', 'Adaptadores de corriente', 'Refresco de limón', 'Cepillo de dientes', 'Gasas', 'Quesadillas', 'Anacardos']","{'Super Pola': {'Quesadillas': 691.99, 'Pilas AAA': 1505.99, 'Refresco de limón': 506.99, 'Muffins': 1551.99, 'Calculadoras': 241.99, 'Shampoo': 3510.99, 'Queso mozzarella': 1565.99}, 'Supermercado Jacaranda': {'Palomitas de maíz': 569.99, 'Removedor de esmalte': 1322.99, 'Humidificadores': 1706.99, 'Alcaparras': 3521.99, 'Salsa de pescado': 2013.99}, 'Supermercado Super Lama': {'Papas fritas': 1799.99, 'Libros de cocina': 2984.99, 'Gomas de borrar': 1268.99, 'Cerveza': 2736.99, 'Cepillo de dientes': 3581.99, 'Toallitas húmedas': 274.99, 'Salsa barbacoa': 1217.99}, 'Supermercado Nacional': {'Pegamento': 1273.99, 'Toallas sanitarias': 201.99, 'Jabón para bebés': 2303.99, 'Costillas de cerdo': 641.99}, 'Super Fresh Market': {'Galletas de chocolate': 462.99, 'Esmalte de uñas': 1017.99}, 'Bravo': {'Uvas': 719.99, 'Whisky': 1332.99, 'Pimientos verdes': 1266.99, 'Analgésicos': 147.99, 'Semillas de calabaza': 213.99, 'Aceite de coco': 279.99}, 'Supermercado Los Hidalgos': {'Pasta fusilli': 679.99, 'Gasas': 2051.99, 'Vino blanco': 500.99, 'Suplementos': 315.99, 'Anacardos': 423.99, 'Encendedores': 571.99, 'Perfumes': 1969.99}, 'Supermercado La Cadena': {'Anillos': 229.99, 'Conos de helado': 500.99, 'Bolsas de basura': 125.99, 'Lápiz labial': 1392.99, 'Muslos de pollo': 354.99}, 'Supermercado Central': {'Adaptadores de corriente': 1249.99, 'Galletas de avena': 316.99, 'Melón': 1185.99}, 'Supermercado La Fuente': {'Desodorante': 1303.99}, 'Olé': {'Paraguas': 430.99, 'Desinfectante de manos': 236.99}, 'Supermercado Iberia': {'Gin': 263.99}}",63926.49999999994,"[['Super Pola', 'Quesadillas'], ['Super Pola', 'Refresco de limón'], ['Supermercado Jacaranda', 'Removedor de esmalte'], ['Supermercado Super Lama', 'Papas fritas'], ['Supermercado Super Lama', 'Cepillo de dientes'], ['Supermercado Nacional', 'Costillas de cerdo'], ['Supermercado Los Hidalgos', 'Gasas'], ['Supermercado Los Hidalgos', 'Anacardos'], ['Supermercado Central', 'Adaptadores de corriente'], ['Supermercado Central', 'Melón'], ['Olé', 'Desinfectante de manos']]",17494.89,40,18.0,4.085063695907593,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,5,"['Desodorante', 'Salsa de pescado', 'Refresco de limón', 'Anillos', 'Perfumes', 'Toallitas húmedas', 'Whisky', 'Galletas de chocolate', 'Encendedores', 'Cerveza', 'Bolsas de basura', 'Calculadoras', 'Queso mozzarella', 'Pimientos verdes', 'Gasas', 'Costillas de cerdo']","{'Super Pola': {'Quesadillas': 691.99, 'Pasta fusilli': 1141.99, 'Gomas de borrar': 2150.99, 'Refresco de limón': 506.99, 'Calculadoras': 241.99, 'Shampoo': 3510.99, 'Lápiz labial': 1135.99}, 'Supermercado Jacaranda': {'Uvas': 1557.99, 'Analgésicos': 4583.99, 'Muffins': 1082.99, 'Semillas de calabaza': 342.99, 'Queso mozzarella': 426.99, 'Perfumes': 3025.99, 'Costillas de cerdo': 811.99}, 'Supermercado Super Lama': {'Palomitas de maíz': 1365.99, 'Galletas de avena': 2342.99, 'Cerveza': 2736.99, 'Anacardos': 128.99, 'Galletas de chocolate': 3742.99, 'Cepillo de dientes': 3581.99, 'Toallitas húmedas': 274.99, 'Salsa barbacoa': 1217.99}, 'Supermercado Nacional': {'Melón': 624.99, 'Pegamento': 1273.99, 'Toallas sanitarias': 201.99, 'Desodorante': 1399.99, 'Paraguas': 1800.99, 'Muslos de pollo': 3085.99}, 'Super Fresh Market': {'Removedor de esmalte': 595.99, 'Conos de helado': 1230.99, 'Adaptadores de corriente': 2155.99, 'Jabón para bebés': 808.99, 'Gin': 1533.99}, 'Bravo': {'Anillos': 2215.99, 'Papas fritas': 427.99, 'Gasas': 1010.99, 'Pilas AAA': 120.99}, 'Supermercado Los Hidalgos': {'Vino blanco': 500.99, 'Suplementos': 315.99, 'Aceite de coco': 527.99, 'Encendedores': 571.99}, 'Supermercado Amigo': {'Whisky': 146.99, 'Pimientos verdes': 379.99, 'Humidificadores': 277.99}, 'Jumbo': {'Bolsas de basura': 1291.99, 'Salsa de pescado': 884.99}, 'Supermercado Carrefour': {'Desinfectante de manos': 909.99, 'Alcaparras': 2218.99}, 'Olé': {'Libros de cocina': 1265.99}, 'Supermercado Iberia': {'Esmalte de uñas': 104.99}}",70080.49999999994,"[['Super Pola', 'Refresco de limón'], ['Super Pola', 'Calculadoras'], ['Supermercado Jacaranda', 'Queso mozzarella'], ['Supermercado Jacaranda', 'Perfumes'], ['Supermercado Jacaranda', 'Costillas de cerdo'], ['Supermercado Super Lama', 'Cerveza'], ['Supermercado Super Lama', 'Galletas de chocolate'], ['Supermercado Super Lama', 'Toallitas húmedas'], ['Supermercado Nacional', 'Desodorante'], ['Bravo', 'Anillos'], ['Bravo', 'Gasas'], ['Supermercado Los Hidalgos', 'Encendedores'], ['Supermercado Amigo', 'Whisky'], ['Supermercado Amigo', 'Pimientos verdes'], ['Jumbo', 'Bolsas de basura'], ['Jumbo', 'Salsa de pescado']]",26676.840000000007,40,18.0,5.160549163818359,0.0,150,scramble,0.15,hard,0.5
medium-20s-50p-f0_10-q1_20-random,9,['Galletas de chocolate'],"{'Supermercado Jacaranda': {'Quesadillas': 582.99, 'Palomitas de maíz': 569.99, 'Salsa de pescado': 2013.99, 'Muffins': 1082.99, 'Cepillo de dientes': 995.99, 'Costillas de cerdo': 811.99}, 'Supermercado Super Lama': {'Gasas': 2130.99, 'Adaptadores de corriente': 495.99, 'Salsa barbacoa': 1217.99}, 'Supermercado Nacional': {'Humidificadores': 2274.99, 'Suplementos': 712.99, 'Melón': 624.99, 'Pegamento': 1273.99, 'Toallas sanitarias': 201.99, 'Cerveza': 1003.99, 'Shampoo': 2372.99, 'Paraguas': 1800.99}, 'Bravo': {'Libros de cocina': 1325.99}, 'Supermercado La Cadena': {'Encendedores': 470.99, 'Muslos de pollo': 354.99, 'Semillas de calabaza': 539.99}, 'Supermercado La Fuente': {'Anillos': 650.99, 'Uvas': 1993.99}, 'Supermercado Carrefour': {'Pimientos verdes': 2317.99, 'Vino blanco': 1005.99, 'Analgésicos': 189.99}, 'La Sirena': {'Galletas de avena': 143.99, 'Queso mozzarella': 157.99}, 'Supermercado El Encanto': {'Galletas de chocolate': 419.99, 'Desodorante': 1603.99}, 'Supermercado Iberia': {'Esmalte de uñas': 104.99}, 'Super Pola': {'Whisky': 3426.99, 'Papas fritas': 2239.99, 'Refresco de limón': 506.99, 'Lápiz labial': 1135.99, 'Perfumes': 3273.99}, 'Supermercado Bella Vista Mall': {'Gomas de borrar': 562.99, 'Calculadoras': 366.99, 'Anacardos': 1319.99, 'Jabón para bebés': 3105.99, 'Gin': 791.99}, 'Super Fresh Market': {'Bolsas de basura': 2910.99, 'Removedor de esmalte': 595.99, 'Pasta fusilli': 2366.99}, 'Supermercado Amigo': {'Toallitas húmedas': 382.99}, 'Jumbo': {'Pilas AAA': 197.99, 'Conos de helado': 158.99, 'Alcaparras': 730.99, 'Desinfectante de manos': 650.99}, 'Supermercado Los Hidalgos': {'Aceite de coco': 527.99}}",66967.49999999999,"[['Supermercado El Encanto', 'Galletas de chocolate']]",563.99,40,18.0,4.026135683059692,0.0,150,scramble,0.15,hard,0.5
